alpha_name,beta_name,alpha_value,beta_value,rho,cf_terms,best_p,best_q,best_approx,delta,abs_error,n_lock,tau_scaled,pair,carrier,abs_delta,Crystal_n_start,Crystal_n_end,Crystal_count,Crystal_mean_err,Crystal_lock_scaled_pct,Crystal_lock_soft_pct,Transit_n_start,Transit_n_end,Transit_count,Transit_mean_err,Transit_lock_scaled_pct,Transit_lock_soft_pct,PostCrk_n_start,PostCrk_n_end,PostCrk_count,PostCrk_mean_err,PostCrk_lock_scaled_pct,PostCrk_lock_soft_pct
pi_over_2,catalan,1.5707963267948966,0.915965594177219,0.8553106014505447,"[0; 1, 5, 1, 10, 3, 1, 1, 3, 1]",6,7,0.8571428571428571,-0.001832255692312379,0.001832255692312379,545.7753544964899,0.014285714285714285,pi_over_2 / catalan,6/7,0.001832255692312379,1,54,54,0.05038703153859167,12.962962962962962,50.0,491.0,600.0,110,0.050387031538593356,14.545454545454545,50.0,654.0,818.0,165,0.34854018954194377,0.0,0.0
two_pi,sqrt5,6.283185307179586,2.23606797749979,0.2838744535721238,"[0; 3, 1, 1, 10, 1, 1, 11, 2, 2]",2,7,0.2857142857142857,-0.001839832142161879,0.001839832142161879,543.5278453310194,0.014285714285714285,two_pi / sqrt5,2/7,0.001839832142161879,1,54,54,0.05059538390945211,12.962962962962962,50.0,489.0,597.0,109,0.05014011567914636,14.678899082568808,49.54128440366973,652.0,815.0,164,0.3495168762757498,0.0,0.0
sqrt2_over_pi,e,0.4501581580785531,2.718281828459045,0.20184370443057253,"[0; 4, 1, 20, 1, 8, 1, 1, 3, 2]",1,5,0.2,0.0018437044305725236,0.0018437044305725236,542.3862867702015,0.02,sqrt2_over_pi / e,1/5,0.0018437044305725236,1,54,54,0.05070187184074469,18.51851851851852,50.0,488.0,596.0,109,0.05024325098559664,20.18348623853211,49.54128440366973,650.0,813.0,164,0.34866979096380896,0.0,0.0
pi_over_sqrt2,e,2.221441469079183,2.718281828459045,0.7981562955694275,"[0; 1, 3, 1, 20, 1, 8, 1, 1, 3]",4,5,0.8,-0.0018437044305725792,0.0018437044305725792,542.3862867701853,0.02,pi_over_sqrt2 / e,4/5,0.0018437044305725792,1,54,54,0.05070187184074477,18.51851851851852,50.0,488.0,596.0,109,0.050243250985597426,20.18348623853211,49.54128440366973,650.0,813.0,164,0.34866979096380823,0.0,0.0
pi_over_4,log3,0.7853981633974483,1.0986122886681098,0.4314720351116499,"[0; 2, 3, 6, 1, 3, 558, 1, 1, 1]",13,30,0.43333333333333335,-0.0018612982216834606,0.0018612982216834606,537.2594183728091,0.0033333333333333335,pi_over_4 / log3,13/30,0.0018612982216834606,1,53,53,0.050255051985453,1.8867924528301887,49.056603773584904,483.0,590.0,108,0.05026399374389738,3.7037037037037033,50.0,644.0,805.0,162,0.3485105616096565,0.0,0.0
inv_pi,e,0.3183098861837907,2.718281828459045,0.8552701141505998,"[0; 1, 5, 1, 10, 24, 1, 3, 1, 10]",6,7,0.8571428571428571,-0.0018727429922572592,0.0018727429922572592,533.9761003695854,0.014285714285714285,inv_pi / e,6/7,0.0018727429922572592,1,53,53,0.050564060790947184,13.20754716981132,49.056603773584904,480.0,587.0,108,0.050564060790946996,13.88888888888889,49.074074074074076,640.0,800.0,161,0.348374954425261,0.0,0.0
e_over_pi,e,0.8652559794322651,2.718281828459045,0.8552701141505998,"[0; 1, 5, 1, 10, 24, 1, 3, 1, 10]",6,7,0.8571428571428571,-0.0018727429922572592,0.0018727429922572592,533.9761003695854,0.014285714285714285,e_over_pi / e,6/7,0.0018727429922572592,1,53,53,0.050564060790947184,13.20754716981132,49.056603773584904,480.0,587.0,108,0.050564060790946996,13.88888888888889,49.074074074074076,640.0,800.0,161,0.348374954425261,0.0,0.0
pi,e,3.141592653589793,2.718281828459045,0.14472988584940016,"[0; 6, 1, 10, 24, 1, 3, 1, 10, 22]",1,7,0.14285714285714285,0.0018727429922573147,0.0018727429922573147,533.9761003695696,0.014285714285714285,pi / e,1/7,0.0018727429922573147,1,53,53,0.05056406079094728,13.20754716981132,49.056603773584904,480.0,587.0,108,0.050564060790947656,13.88888888888889,49.074074074074076,640.0,800.0,161,0.348374954425261,0.0,0.0
pi_over_e,e,1.1557273497909217,2.718281828459045,0.1447298858494002,"[0; 6, 1, 10, 24, 1, 3, 1, 10, 22]",1,7,0.14285714285714285,0.0018727429922573424,0.0018727429922573424,533.9761003695617,0.014285714285714285,pi_over_e / e,1/7,0.0018727429922573424,1,53,53,0.05056406079094805,13.20754716981132,49.056603773584904,480.0,587.0,108,0.05056406079094845,13.88888888888889,49.074074074074076,640.0,800.0,161,0.34837495442528077,0.0,0.0
log3,phi_inv,1.0986122886681098,0.6180339887498948,0.8045604394591712,"[0; 1, 4, 8, 1, 1, 3, 59, 29, 1]",25,31,0.8064516129032258,-0.0018911734440545391,0.0018911734440545391,528.7722303545423,0.0032258064516129032,log3 / phi_inv,25/31,0.0018911734440545391,1,52,52,0.05011609626744639,1.9230769230769231,50.0,475.0,581.0,107,0.05059811979835014,2.803738317757009,49.532710280373834,634.0,793.0,160,0.34935225233294886,0.0,0.0
log3,phi,1.0986122886681098,1.618033988749895,0.1954395605408288,"[0; 5, 8, 1, 1, 3, 59, 29, 1, 3]",6,31,0.1935483870967742,0.0018911734440546224,0.0018911734440546224,528.7722303545191,0.0032258064516129032,log3 / phi,6/31,0.0018911734440546224,1,52,52,0.05011609626744735,1.9230769230769231,50.0,475.0,581.0,107,0.050598119798349876,2.803738317757009,49.532710280373834,634.0,793.0,160,0.3493522523329691,0.0,0.0
sqrt3,pi_over_3,1.7320508075688772,1.0471975511965976,0.9109879505366969,"[0; 1, 10, 4, 3, 1, 3, 3, 1, 6]",10,11,0.9090909090909091,0.0018970414457878393,0.0018970414457878393,527.1366117068154,0.00909090909090909,sqrt3 / pi_over_3,10/11,0.0018970414457878393,1,52,52,0.05027159831337696,7.6923076923076925,50.0,474.0,579.0,106,0.05027648808828001,8.49056603773585,50.0,632.0,790.0,159,0.34879646795513247,0.0,0.0
silver,ln_phi,2.414213562373095,0.48121182505960347,0.7950285965473869,"[0; 1, 3, 1, 7, 4, 15, 2, 3, 1]",23,29,0.7931034482758621,0.0019251482715247903,0.0019251482715247903,519.4405100070355,0.0034482758620689655,silver / ln_phi,23/29,0.0019251482715247903,1,51,51,0.05005385505964549,1.9607843137254901,49.01960784313725,467.0,571.0,105,0.05053863508000978,3.8095238095238098,49.523809523809526,623.0,779.0,157,0.3495289383388994,0.0,0.0
silver_inv,ln_phi,0.41421356237309515,0.48121182505960347,0.2049714034526129,"[0; 4, 1, 7, 4, 15, 2, 3, 1, 91]",6,29,0.20689655172413793,-0.00192514827152504,0.00192514827152504,519.4405100069681,0.0034482758620689655,silver_inv / ln_phi,6/29,0.00192514827152504,1,51,51,0.05005385505965114,1.9607843137254901,49.01960784313725,467.0,571.0,105,0.050538635080014514,3.8095238095238098,49.523809523809526,623.0,779.0,157,0.3495289383390556,0.0,0.0
catalan,sqrt5,0.915965594177219,2.23606797749979,0.8909228181128344,"[0; 1, 8, 5, 1, 23, 4, 14, 14, 10]",25,28,0.8928571428571429,-0.0019343247443085465,0.0019343247443085465,516.9762745073424,0.0035714285714285713,catalan / sqrt5,25/28,0.0019343247443085465,1,51,51,0.0502924433520213,1.9607843137254901,49.01960784313725,465.0,568.0,104,0.050292443352020655,2.8846153846153846,49.03846153846153,620.0,775.0,156,0.34919150915517716,0.0,0.0
pi_over_4,phi,0.7853981633974483,1.618033988749895,0.4980080233053915,"[0; 2, 125, 287, 1, 1, 1, 11, 6, 1]",1,2,0.5,-0.0019919766946084883,0.0019919766946084883,502.0139054370535,0.05,pi_over_4 / phi,1/2,0.0019919766946084883,1,50,50,0.05079540571251634,50.0,50.0,451.0,552.0,102,0.05079594883617391,50.0,50.0,602.0,753.0,152,0.34956421059725035,0.0,0.0
